clazz,i0,i1,i2,i3,i4
0.0,0.31092436974789917,14.788397527341889,0.008403361344537815,0.008403361344537815,0.0
0.0,10.193386090875741,44.09162423237638,0.00524081547088727,0.00524081547088727,0.0
1.5,1.1903437534764714,17.651821862348182,0.00556235398820781,0.00556235398820781,0.0
1.0,1.8626247531621924,29.801819768166528,0.00266851683834125,0.00266851683834125,0.0
2.0,10.076866378856481,27.216969077434193,0.010529640939243972,0.010529640939243972,0.0
1.0,6.734376429682497,36.12455291394908,0.05489980785067252,0.05489980785067252,0.7594473419343033
2.0,0.01759479194158529,11.100160157693729,0.008797395970792645,0.008797395970792645,0.0
1.0,1.4426800929512005,28.5595944199609,0.0048412083656080565,0.0048412083656080565,0.0
1.0,4.081477540472752,48.41430354146048,0.01520103367028958,0.01520103367028958,0.0
2.0,0.4550447199121293,15.26822558459422,0.01569119723834929,0.01569119723834929,0.0
2.0,4.5852335757426355,31.790499390986604,0.03697769012695674,0.03697769012695674,0.03697769012695674
1.0,0.13616028010114764,14.181606179857164,0.006483822861959411,0.006483822861959411,0.0
2.0,0.7065500666010308,17.705874888973483,0.00579139398853304,0.00579139398853304,0.0
6.0,6.436663233779609,61.540202918235885,0.007356186552890981,0.007356186552890981,0.0
4.5,6.40497003683545,40.75455619779566,0.09071416790367805,0.09071416790367805,1.5998680521194126
4.0,2.910260109650027,32.55217742906795,0.0041221814584278,0.0041221814584278,0.0
2.0,6.425233644859812,33.031367324694195,0.00778816199376947,0.00778816199376947,0.0
1.5,3.0500112132765196,29.79539641943734,0.007475517679599313,0.007475517679599313,0.0
1.0,1.1825264329437952,29.0877013260486,0.01391207568169171,0.01391207568169171,0.0
5.5,3.792272105297452,46.413952219107394,0.32579657262005607,0.24760539519124258,5.844790512803805
4.5,6.213570467792557,41.1943920890243,0.003736362277686444,0.003736362277686444,0.0
4.0,6.672925272249343,40.899700274802754,0.001877581674802854,0.001877581674802854,0.0
4.0,7.9157427937915745,53.43361159237675,0.61529933481153,0.598669623059867,32.66075388026607
0.0,0.35885747538916635,28.91319207108681,0.0048494253430968436,0.0048494253430968436,0.0
1.0,1.894265541587739,35.88755751049092,0.003444119166523162,0.003444119166523162,0.0
3.0,1.3173061090070806,29.89778990742227,0.016466326362588508,0.016466326362588508,0.0
2.0,4.869473075811579,36.687770743085636,0.25045756670840963,0.17339370002889895,3.3570946922261826
2.5,4.954605707425656,32.74700171330668,0.012505314758772479,0.012505314758772479,0.0
0.0,0.06035523366097603,15.321921487120804,0.00862217623728229,0.00862217623728229,0.0
0.5,4.140648681418611,29.960283198065962,0.048499545316762656,0.042437102152167325,0.2485601697484086
2.0,6.1418810873673495,51.00671140939597,0.007268498328245384,0.007268498328245384,0.0
2.0,1.9413465510119785,28.160733897538602,0.005163155720776539,0.005163155720776539,0.0
2.0,6.120040691759918,41.06794855138366,0.008138351983723296,0.008138351983723296,0.0
2.5,2.0468557336621456,26.939003917179626,0.02466091245376079,0.02466091245376079,0.0
0.0,0.0908533399959116,15.597848572610673,0.0022713334998977898,0.0022713334998977898,0.0
3.0,17.693399291786584,52.665437410366735,0.0013262423575284147,0.0013262423575284147,0.0
1.0,2.2357881639318764,27.507120371758354,0.003888327241620655,0.003888327241620655,0.0
5.0,15.40475231574708,42.18235435490052,0.11578735400724931,0.11075312122432542,3.5340314136125657
0.0,1.8021449333466975,28.950854329181,0.0020046106043900974,0.0020046106043900974,0.0
0.0,0.20762330081874092,15.745753912334049,0.003917420770164924,0.003917420770164924,0.0
4.0,6.4225813049703415,33.69425291410232,0.004090816117815504,0.004090816117815504,0.0
1.5,3.575118568956718,42.088793272051625,0.022406731978140988,0.022406731978140988,0.0
0.0,6.366531749718002,33.99249914763042,0.003317629885210006,0.003317629885210006,0.0
6.0,14.820435002529084,42.962561041779715,0.1770359129994942,0.12645422357106728,1.9642556061372451
6.0,8.031073604202762,47.31663969024723,0.2962052199184038,0.27943888671547534,7.2654110546023585
1.0,0.050895765472312705,12.580730047742561,0.002035830618892508,0.002035830618892508,0.0
2.0,5.539699621017171,30.454114242456185,0.22458241706826368,0.22458241706826368,5.530342020305993
3.0,6.064281382656155,36.22005944402355,0.09096422073984232,0.09096422073984232,1.247509313003552
4.0,3.8895598858364937,40.944881889763785,7.692958634961419E-4,7.692958634961419E-4,0.0
6.0,7.941690425825438,52.159098810931084,0.3264968270026672,0.32189828014347466,13.708268187252829
2.0,4.032140248356464,27.901553474688768,0.007304601899196493,0.007304601899196493,0.0
3.0,3.40247645253466,31.543028587124176,0.005291565244999471,0.005291565244999471,0.0
4.0,5.443000807457976,50.31296379944506,0.014681054099684359,0.014681054099684359,0.0
2.0,1.5834767641996557,32.60048480748633,0.008605851979345956,0.008605851979345956,0.0
6.0,8.08243008162719,31.24591646981957,0.013381506757660913,0.013381506757660913,0.0
1.0,3.5781375793899275,42.42294337034338,0.04025404776813669,0.04025404776813669,0.22810627068610786
2.0,0.5607238435070727,17.423616845582167,0.012743723716069836,0.012743723716069836,0.0
6.0,8.647601089461554,52.8077924693898,0.10475591870940709,0.04714016341923319,0.2409386130316363
5.0,6.017324945859545,47.002801120448176,0.1289058471692276,0.1289058471692276,1.6499948437661134
2.0,1.6069887834339949,22.41949308191502,0.03235547886108714,0.03235547886108714,0.03235547886108714
6.0,8.131990360254589,44.77228530958154,0.10504850769325837,0.09886918371130199,1.3656306000123586
0.0,0.12935883014623173,17.268648771956506,0.00562429696287964,0.00562429696287964,0.0
1.0,1.612828901893922,29.283891705603605,0.004608082576839777,0.004608082576839777,0.0
1.0,1.9888602805948188,29.700042247570767,0.0026272923125426934,0.0026272923125426934,0.0
0.0,1.5221238938053097,23.330585325638907,0.008849557522123894,0.008849557522123894,0.0
3.0,2.6154870739238363,33.197423142787244,0.0060543682266755465,0.0060543682266755465,0.0
1.0,4.651669718371262,36.71239506356682,0.004359577992850292,0.004359577992850292,0.0
4.0,9.887869520897045,39.94754327679664,0.10193679918450561,0.10193679918450561,0.7499635940002912
